Name,glossiness,refsharp,contgloss,metallicness,lightness,anisotropy,mae_all
./test/imgs/[1_1_cambridge_2k][bunny_vt][MERL-natural-209].jpg,0.03908511499563852,0.12383067483703294,0.13509674991170564,0.05712280794978142,0.1605304479598999,0.05313489958643913,0.09480011587341626
./test/imgs/[1_1_cambridge_2k][bunny_vt][MERL-neoprene-rubber].jpg,0.2020084112882614,0.08197396993637085,0.06957938522100449,0.1281861662864685,0.5042083859443665,0.07029739767313004,0.17604228605826697
./test/imgs/[1_1_cambridge_2k][bunny_vt][MERL-nickel].jpg,0.3172640999158224,0.7071918447812399,0.7382772167523702,0.3176758488019308,0.4823300043741862,0.5140201449394226,0.5127931932608286
./test/imgs/[1_1_cambridge_2k][bunny_vt][MERL-nylon].jpg,0.15202929079532623,0.08056501299142838,0.09222829341888428,0.0923059806227684,0.04771526654561359,0.06816233942906061,0.08883436396718025
./test/imgs/[1_1_cambridge_2k][bunny_vt][MERL-orange-paint].jpg,0.09144240617752075,0.051542241126298904,0.039171237498521805,0.06879743188619614,0.29789868990580237,0.057320673018693924,0.10102877993550564
./test/imgs/[1_1_cambridge_2k][bunny_vt][MERL-pearl-paint].jpg,0.30851920445760095,0.14733783900737762,0.17287524044513702,0.3886730968952179,0.10626965761184692,0.13601191341876984,0.20994782530599174
./test/imgs/[1_1_cambridge_2k][bunny_vt][MERL-pickled-oak-260].jpg,0.19149963557720184,0.08824646472930908,0.08773908764123917,0.14687085151672363,0.13149197896321616,0.0728970542550087,0.11979084544711643
